Summary
[Data Information]
Data is:,Measurement Data
972.0,0.151
973.0,0.148
974.0,0.146
975.0,0.144
976.0,0.142
977.0,0.140
978.0,0.138
979.0,0.136
980.0,0.133
981.0,0.131
982.0,0.129
983.0,0.128
984.0,0.126
985.0,0.124
986.0,0.122
987.0,0.120
988.0,0.119
989.0,0.117
990.0,0.116
991.0,0.114
992.0,0.112
993.0,0.111
994.0,0.109
995.0,0.108
996.0,0.107
997.0,0.105
998.0,0.104
999.0,0.103
1000.0,0.101
1001.0,0.100
1002.0,0.099
1003.0,0.097
1004.0,0.096
1005.0,0.095
1006.0,0.094
1007.0,0.093
1008.0,0.092
1009.0,0.091
1010.0,0.090
1011.0,0.089
1012.0,0.088
1013.0,0.086
1014.0,0.085
1015.0,0.084
1016.0,0.084
1017.0,0.082
1018.0,0.082
1019.0,0.081
1020.0,0.080
1021.0,0.079
1022.0,0.078
1023.0,0.077
1024.0,0.077
1025.0,0.076
1026.0,0.075
1027.0,0.074
1028.0,0.074
1029.0,0.073
1030.0,0.072
1031.0,0.071
1032.0,0.071
1033.0,0.070
1034.0,0.070
1035.0,0.069
1036.0,0.068
1037.0,0.068
1038.0,0.067
1039.0,0.066
1040.0,0.066
1041.0,0.065
1042.0,0.065
1043.0,0.064
1044.0,0.064
1045.0,0.063
1046.0,0.063
1047.0,0.062
1048.0,0.062
1049.0,0.061
1050.0,0.061
1051.0,0.060
1052.0,0.060
1053.0,0.059
1054.0,0.059
1055.0,0.058
1056.0,0.058
1057.0,0.057
1058.0,0.057
1059.0,0.056
1060.0,0.056
1061.0,0.056
1062.0,0.055
1063.0,0.055
1064.0,0.055
1065.0,0.054
1066.0,0.054
1067.0,0.053
1068.0,0.053
1069.0,0.053
1070.0,0.052
1071.0,0.052
1072.0,0.051
1073.0,0.051
1074.0,0.051
1075.0,0.051
1076.0,0.050
1077.0,0.050
1078.0,0.050
1079.0,0.049
1080.0,0.049
1081.0,0.049
1082.0,0.049
1083.0,0.048
1084.0,0.048
1085.0,0.047
1086.0,0.047
1087.0,0.047
1088.0,0.047
1089.0,0.046
1090.0,0.046
1091.0,0.046
1092.0,0.046
1093.0,0.045
1094.0,0.045
1095.0,0.045
1096.0,0.044
1097.0,0.044
1098.0,0.044
1099.0,0.044
1100.0,0.044
