Summary
[Data Information]
Data is:,Measurement Data
588.0,0.373
589.0,0.374
590.0,0.376
591.0,0.377
592.0,0.378
593.0,0.380
594.0,0.381
595.0,0.382
596.0,0.383
597.0,0.385
598.0,0.387
599.0,0.388
600.0,0.389
601.0,0.391
602.0,0.392
603.0,0.393
604.0,0.395
605.0,0.397
606.0,0.399
607.0,0.400
608.0,0.402
609.0,0.403
610.0,0.405
611.0,0.406
612.0,0.408
613.0,0.411
614.0,0.413
615.0,0.414
616.0,0.416
617.0,0.418
618.0,0.420
619.0,0.422
620.0,0.425
621.0,0.426
622.0,0.428
623.0,0.429
624.0,0.432
625.0,0.434
626.0,0.436
627.0,0.438
628.0,0.440
629.0,0.442
630.0,0.444
631.0,0.446
632.0,0.448
633.0,0.450
634.0,0.453
635.0,0.455
636.0,0.457
637.0,0.459
638.0,0.461
639.0,0.464
640.0,0.466
641.0,0.469
642.0,0.471
643.0,0.473
644.0,0.475
645.0,0.477
646.0,0.479
647.0,0.482
648.0,0.484
649.0,0.487
650.0,0.488
651.0,0.491
652.0,0.493
653.0,0.496
654.0,0.498
655.0,0.500
656.0,0.503
657.0,0.506
658.0,0.508
659.0,0.510
660.0,0.513
661.0,0.515
662.0,0.517
663.0,0.520
664.0,0.522
665.0,0.526
666.0,0.529
667.0,0.531
668.0,0.532
669.0,0.535
670.0,0.537
671.0,0.540
672.0,0.542
673.0,0.544
674.0,0.547
675.0,0.550
676.0,0.552
677.0,0.554
678.0,0.557
679.0,0.558
680.0,0.561
681.0,0.564
682.0,0.567
683.0,0.570
684.0,0.572
685.0,0.574
686.0,0.576
687.0,0.579
688.0,0.582
689.0,0.584
690.0,0.585
691.0,0.587
692.0,0.589
693.0,0.592
694.0,0.594
695.0,0.597
696.0,0.599
697.0,0.600
698.0,0.602
699.0,0.603
700.0,0.606
701.0,0.608
702.0,0.610
703.0,0.612
704.0,0.615
705.0,0.617
706.0,0.618
707.0,0.619
708.0,0.620
709.0,0.621
710.0,0.623
711.0,0.625
712.0,0.627
713.0,0.629
714.0,0.631
715.0,0.632
716.0,0.635
717.0,0.636
718.0,0.638
719.0,0.639
720.0,0.641
721.0,0.643
722.0,0.645
723.0,0.647
724.0,0.649
725.0,0.650
726.0,0.650
727.0,0.650
728.0,0.652
729.0,0.654
730.0,0.656
731.0,0.658
732.0,0.659
733.0,0.660
734.0,0.661
735.0,0.664
736.0,0.666
737.0,0.669
738.0,0.670
739.0,0.672
740.0,0.673
741.0,0.675
742.0,0.676
743.0,0.678
744.0,0.680
745.0,0.684
746.0,0.686
747.0,0.689
748.0,0.691
749.0,0.694
750.0,0.697
751.0,0.699
752.0,0.701
753.0,0.703
754.0,0.706
755.0,0.710
756.0,0.714
757.0,0.718
758.0,0.721
759.0,0.724
760.0,0.727
761.0,0.731
762.0,0.734
763.0,0.738
764.0,0.742
765.0,0.745
766.0,0.749
767.0,0.754
768.0,0.759
769.0,0.763
770.0,0.766
771.0,0.771
772.0,0.776
773.0,0.781
774.0,0.787
775.0,0.791
776.0,0.797
777.0,0.802
778.0,0.808
779.0,0.813
780.0,0.819
781.0,0.825
782.0,0.830
783.0,0.835
784.0,0.839
785.0,0.845
786.0,0.850
787.0,0.856
788.0,0.862
789.0,0.868
790.0,0.874
791.0,0.881
792.0,0.888
793.0,0.897
794.0,0.903
795.0,0.910
796.0,0.913
797.0,0.921
798.0,0.925
799.0,0.934
800.0,0.941
801.0,0.949
802.0,0.956
803.0,0.960
804.0,0.968
805.0,0.974
806.0,0.982
807.0,0.989
808.0,0.995
809.0,1.002
810.0,1.007
811.0,1.014
812.0,1.022
813.0,1.029
814.0,1.035
815.0,1.042
816.0,1.047
817.0,1.055
818.0,1.059
819.0,1.065
820.0,1.069
821.0,1.076
822.0,1.080
823.0,1.088
824.0,1.092
825.0,1.100
826.0,1.101
827.0,1.103
828.0,1.102
829.0,1.107
830.0,1.106
831.0,1.114
832.0,1.115
833.0,1.121
834.0,1.115
835.0,1.119
836.0,1.114
837.0,1.120
838.0,1.122
839.0,1.129
840.0,1.139
841.0,1.137
842.0,1.142
843.0,1.139
844.0,1.151
845.0,1.152
846.0,1.150
847.0,1.147
848.0,1.150
849.0,1.153
850.0,1.153
851.0,1.161
852.0,1.169
853.0,1.167
854.0,1.169
855.0,1.171
856.0,1.168
857.0,1.159
858.0,1.155
859.0,1.175
860.0,1.180
861.0,1.184
862.0,1.168
863.0,1.166
864.0,1.158
865.0,1.157
866.0,1.158
867.0,1.158
868.0,1.154
869.0,1.145
870.0,1.142
871.0,1.140
872.0,1.134
873.0,1.128
874.0,1.123
875.0,1.118
876.0,1.110
877.0,1.097
878.0,1.089
879.0,1.081
880.0,1.074
881.0,1.066
882.0,1.054
883.0,1.048
884.0,1.040
885.0,1.037
886.0,1.025
887.0,1.014
888.0,1.001
889.0,0.995
890.0,0.983
891.0,0.970
892.0,0.955
893.0,0.947
894.0,0.937
895.0,0.932
896.0,0.922
897.0,0.914
898.0,0.901
899.0,0.891
900.0,0.879
901.0,0.866
902.0,0.855
903.0,0.847
904.0,0.840
905.0,0.832
906.0,0.821
907.0,0.808
908.0,0.800
909.0,0.792
910.0,0.783
911.0,0.772
912.0,0.764
913.0,0.756
914.0,0.748
915.0,0.738
916.0,0.729
917.0,0.721
918.0,0.713
919.0,0.705
920.0,0.698
921.0,0.689
922.0,0.682
923.0,0.674
924.0,0.667
925.0,0.660
926.0,0.652
927.0,0.645
928.0,0.636
929.0,0.629
930.0,0.622
931.0,0.617
932.0,0.610
933.0,0.603
934.0,0.596
935.0,0.589
936.0,0.584
937.0,0.577
938.0,0.570
939.0,0.562
940.0,0.556
941.0,0.550
942.0,0.543
943.0,0.537
944.0,0.530
945.0,0.524
946.0,0.517
947.0,0.511
948.0,0.504
949.0,0.498
950.0,0.491
951.0,0.486
952.0,0.481
953.0,0.475
954.0,0.469
955.0,0.464
956.0,0.458
957.0,0.453
958.0,0.447
959.0,0.442
960.0,0.437
961.0,0.432
962.0,0.426
963.0,0.421
964.0,0.416
965.0,0.412
966.0,0.407
967.0,0.401
968.0,0.397
969.0,0.392
970.0,0.387
971.0,0.382
972.0,0.377
973.0,0.371
974.0,0.366
975.0,0.362
976.0,0.357
977.0,0.352
978.0,0.347
979.0,0.343
980.0,0.339
981.0,0.335
982.0,0.330
983.0,0.325
984.0,0.321
985.0,0.316
986.0,0.313
987.0,0.309
988.0,0.305
989.0,0.301
990.0,0.296
991.0,0.292
992.0,0.288
993.0,0.285
994.0,0.281
995.0,0.277
996.0,0.273
997.0,0.270
998.0,0.266
999.0,0.263
1000.0,0.259
1001.0,0.256
1002.0,0.252
1003.0,0.249
1004.0,0.246
1005.0,0.242
1006.0,0.239
1007.0,0.236
1008.0,0.233
1009.0,0.230
1010.0,0.227
1011.0,0.224
1012.0,0.221
1013.0,0.219
1014.0,0.216
1015.0,0.213
1016.0,0.211
1017.0,0.208
1018.0,0.206
1019.0,0.203
1020.0,0.200
1021.0,0.198
1022.0,0.195
1023.0,0.193
1024.0,0.191
1025.0,0.188
1026.0,0.186
1027.0,0.184
1028.0,0.182
1029.0,0.180
1030.0,0.177
1031.0,0.176
1032.0,0.174
1033.0,0.172
1034.0,0.170
1035.0,0.168
1036.0,0.166
1037.0,0.164
1038.0,0.162
1039.0,0.160
1040.0,0.158
1041.0,0.156
1042.0,0.155
1043.0,0.153
1044.0,0.151
1045.0,0.150
1046.0,0.149
1047.0,0.147
1048.0,0.145
1049.0,0.144
1050.0,0.142
1051.0,0.141
1052.0,0.139
1053.0,0.138
1054.0,0.136
1055.0,0.135
1056.0,0.133
1057.0,0.132
1058.0,0.130
1059.0,0.129
1060.0,0.128
1061.0,0.127
1062.0,0.126
1063.0,0.124
1064.0,0.123
1065.0,0.122
1066.0,0.121
1067.0,0.119
1068.0,0.118
1069.0,0.117
1070.0,0.116
1071.0,0.115
1072.0,0.114
1073.0,0.113
1074.0,0.112
1075.0,0.111
1076.0,0.110
1077.0,0.109
1078.0,0.108
1079.0,0.107
1080.0,0.106
1081.0,0.105
1082.0,0.104
1083.0,0.103
1084.0,0.102
1085.0,0.101
1086.0,0.100
1087.0,0.099
1088.0,0.098
1089.0,0.097
1090.0,0.096
1091.0,0.095
1092.0,0.095
1093.0,0.094
1094.0,0.093
1095.0,0.092
1096.0,0.091
1097.0,0.090
1098.0,0.090
1099.0,0.089
1100.0,0.088
