# Energy(eV)    mu(E)
7348.426734    3.610357e+00
7348.720582    3.612924e+00
7349.014454    3.614713e+00
7349.308350    3.616421e+00
7349.602271    3.618113e+00
7349.896217    3.617649e+00
7350.190186    3.620703e+00
7350.484180    3.621285e+00
7350.773605    3.622801e+00
7351.067647    3.624443e+00
7351.361715    3.626057e+00
7351.655806    3.626151e+00
7351.949922    3.628717e+00
7352.244062    3.629159e+00
7352.538227    3.631224e+00
7352.832417    3.631790e+00
7353.126630    3.632474e+00
7353.416271    3.634070e+00
7353.710533    3.634804e+00
7354.004820    3.636061e+00
7354.299132    3.637258e+00
7354.593467    3.638241e+00
7354.887828    3.639616e+00
7355.182212    3.640734e+00
7355.476621    3.641838e+00
7355.771055    3.643554e+00
7356.060912    3.644850e+00
7356.355395    3.644120e+00
7356.649901    3.646650e+00
7356.944433    3.648721e+00
7357.238988    3.648516e+00
7357.533569    3.649118e+00
7357.828174    3.649750e+00
7358.122803    3.650412e+00
7358.417457    3.650613e+00
7358.707531    3.651827e+00
7359.002233    3.653676e+00
7359.296960    3.653851e+00
7359.591712    3.653718e+00
7359.886488    3.653322e+00
7360.181288    3.655016e+00
7360.476113    3.656044e+00
7360.770963    3.655512e+00
7361.065837    3.655095e+00
7361.356128    3.655915e+00
7361.651051    3.656229e+00
7361.945999    3.656320e+00
7362.240971    3.655768e+00
7362.535967    3.655786e+00
7362.830988    3.654610e+00
7363.126034    3.655529e+00
7363.421104    3.655093e+00
7363.716199    3.655543e+00
7364.006707    3.655898e+00
7364.301851    3.653966e+00
7364.597019    3.653465e+00
7364.892212    3.651557e+00
7365.187429    3.650801e+00
7365.482671    3.651658e+00
7365.777938    3.648604e+00
7366.073229    3.649346e+00
7366.368544    3.647493e+00
7366.659270    3.645377e+00
7366.954634    3.644155e+00
7367.250024    3.644135e+00
7367.545437    3.641530e+00
7367.840876    3.640254e+00
7368.136339    3.639119e+00
7368.431826    3.635510e+00
7368.727339    3.633374e+00
7369.022875    3.631481e+00
7369.313818    3.626884e+00
7369.609404    3.624919e+00
7369.905015    3.622085e+00
7370.200650    3.618525e+00
7370.496309    3.616336e+00
7370.791993    3.613257e+00
7371.087702    3.608877e+00
7371.383436    3.605306e+00
7371.679194    3.601950e+00
7371.970355    3.598746e+00
7372.266162    3.593758e+00
7372.561994    3.588900e+00
7372.857851    3.585726e+00
7373.153732    3.581078e+00
7373.449637    3.576543e+00
7373.745568    3.572530e+00
7374.041523    3.568145e+00
7374.337503    3.565142e+00
7374.628882    3.559551e+00
7374.924911    3.553536e+00
7375.220964    3.549303e+00
7375.517043    3.545950e+00
7375.813145    3.540546e+00
7376.109273    3.534717e+00
7376.405425    3.530027e+00
7376.701602    3.524484e+00
7376.997804    3.520576e+00
7377.289402    3.514844e+00
7377.585652    3.510173e+00
7377.881928    3.504366e+00
7378.178228    3.499088e+00
7378.474553    3.495052e+00
7378.770902    3.489993e+00
7379.067277    3.483940e+00
7379.363676    3.480169e+00
7379.660099    3.475619e+00
7379.951916    3.472135e+00
7380.248389    3.467424e+00
7380.544886    3.463444e+00
7380.841409    3.458635e+00
7381.137956    3.454797e+00
7381.434528    3.450704e+00
7381.731124    3.448543e+00
7382.027745    3.443639e+00
7382.324392    3.440817e+00
7382.616427    3.438284e+00
7382.913122    3.436082e+00
7383.209842    3.433364e+00
7383.506587    3.429824e+00
7383.803357    3.428949e+00
7384.100151    3.425729e+00
7384.396970    3.424960e+00
7384.693814    3.423567e+00
7384.990683    3.421464e+00
7385.282937    3.420127e+00
7385.579855    3.418866e+00
7385.876798    3.418345e+00
7386.173765    3.417615e+00
7386.470757    3.417571e+00
7386.767775    3.416260e+00
7387.064817    3.416246e+00
7387.361883    3.415673e+00
7387.658975    3.415644e+00
7387.951449    3.415607e+00
7388.248589    3.415663e+00
7388.545755    3.416307e+00
7388.842945    3.416153e+00
7389.140161    3.415612e+00
7389.437401    3.416736e+00
7389.734666    3.417575e+00
7390.031956    3.417312e+00
7390.329270    3.417349e+00
7390.621964    3.416969e+00
7390.919328    3.418579e+00
7391.216716    3.419001e+00
7391.514130    3.418850e+00
7391.811569    3.419659e+00
7392.109032    3.420646e+00
7392.406520    3.421257e+00
7392.704033    3.421319e+00
7393.001571    3.422644e+00
7393.294485    3.421118e+00
7393.592072    3.422437e+00
7393.889684    3.422721e+00
7394.187321    3.424006e+00
7394.484983    3.424227e+00
7394.782670    3.424557e+00
7395.080382    3.423916e+00
7395.378119    3.423885e+00
7395.675880    3.423707e+00
7395.969014    3.425951e+00
7396.266825    3.423819e+00
7396.564660    3.424854e+00
7396.862521    3.425632e+00
7397.160407    3.425440e+00
7397.458318    3.425609e+00
7397.756253    3.423887e+00
7398.054214    3.424544e+00
7398.352199    3.423908e+00
7398.645553    3.423799e+00
7398.943588    3.423859e+00
7399.241647    3.423337e+00
7399.539732    3.422781e+00
7399.837842    3.422422e+00
7400.135977    3.421962e+00
7400.434136    3.422974e+00
7400.732321    3.420448e+00
7401.030530    3.422274e+00
7401.324105    3.419920e+00
7401.622364    3.420915e+00
7401.920648    3.420399e+00
7402.218956    3.419688e+00
7402.517290    3.419846e+00
7402.815649    3.418086e+00
7403.114033    3.417675e+00
7403.412442    3.416378e+00
7403.710876    3.418043e+00
7404.004671    3.416722e+00
7404.303154    3.416237e+00
7404.601663    3.415960e+00
7404.900196    3.414562e+00
7405.198755    3.414559e+00
7405.497338    3.415004e+00
7405.795946    3.413679e+00
7406.094580    3.413580e+00
7406.393238    3.412937e+00
7406.687254    3.412749e+00
7406.985963    3.411946e+00
7407.284696    3.412635e+00
7407.583454    3.413046e+00
7407.882237    3.411989e+00
7408.181045    3.412171e+00
7408.479878    3.411304e+00
7408.778736    3.410980e+00
7409.077620    3.410379e+00
7409.371857    3.409803e+00
7409.670790    3.409053e+00
7409.969748    3.408503e+00
7410.268731    3.408865e+00
7410.567739    3.408805e+00
7410.866772    3.408060e+00
7411.165831    3.407900e+00
7411.464914    3.406619e+00
7411.764022    3.407257e+00
7412.058481    3.406423e+00
7412.357639    3.405111e+00
7412.656823    3.404310e+00
7412.956031    3.403623e+00
7413.255264    3.403091e+00
7413.554522    3.401861e+00
7413.853806    3.402389e+00
7414.153115    3.401644e+00
7414.452448    3.400117e+00
7414.747129    3.398801e+00
7415.046513    3.399473e+00
7415.345921    3.398248e+00
7415.645355    3.395708e+00
7415.944814    3.395726e+00
7416.244298    3.393879e+00
7416.543807    3.393411e+00
7416.843341    3.391826e+00
7417.142900    3.392001e+00
7417.437803    3.391143e+00
7417.737412    3.389193e+00
7418.037047    3.387326e+00
7418.336706    3.386716e+00
7418.636390    3.385782e+00
7418.936100    3.383694e+00
7419.235835    3.383636e+00
7419.535595    3.380520e+00
7419.835380    3.378121e+00
7420.130505    3.379117e+00
7420.430340    3.376606e+00
7420.730201    3.376651e+00
7421.030086    3.374081e+00
7421.329996    3.373205e+00
7421.629932    3.371484e+00
7421.929893    3.369328e+00
7422.229879    3.368854e+00
7422.529890    3.366162e+00
7422.825238    3.365141e+00
7423.125299    3.363788e+00
7423.425386    3.362299e+00
7423.725497    3.360196e+00
7424.025634    3.359869e+00
7424.325796    3.358371e+00
7424.625983    3.356400e+00
7424.926195    3.355129e+00
7425.226433    3.354157e+00
7425.522004    3.352856e+00
7425.822291    3.351675e+00
7426.122604    3.349894e+00
7426.422942    3.348747e+00
7426.723305    3.347754e+00
7427.023693    3.346958e+00
7427.324107    3.345438e+00
7427.624546    3.345431e+00
7427.925010    3.343991e+00
7428.220804    3.342256e+00
7428.521318    3.342013e+00
7428.821858    3.340717e+00
7429.122422    3.340648e+00
7429.423012    3.338897e+00
7429.723628    3.339347e+00
7430.024268    3.339424e+00
7430.324934    3.338961e+00
7430.625625    3.337551e+00
7430.921642    3.337672e+00
7431.222383    3.335919e+00
7431.523150    3.336674e+00
7431.823941    3.334643e+00
7432.124758    3.335583e+00
7432.425600    3.334655e+00
7432.726468    3.333587e+00
7433.027361    3.334108e+00
7433.328279    3.333557e+00
7433.624520    3.332690e+00
7433.925488    3.333060e+00
7434.226481    3.332782e+00
7434.527500    3.333023e+00
7434.828544    3.332926e+00
7435.129614    3.332439e+00
7435.430709    3.333127e+00
7435.731829    3.332914e+00
7436.032974    3.331966e+00
7436.329439    3.331561e+00
7436.630635    3.332300e+00
7436.931856    3.333246e+00
7437.233102    3.333009e+00
7437.534374    3.333490e+00
7437.835671    3.333399e+00
7438.136993    3.334858e+00
7438.438341    3.335293e+00
7438.739714    3.334122e+00
7439.036403    3.336440e+00
7439.337826    3.336991e+00
7439.639275    3.336636e+00
7439.940749    3.337165e+00
7440.242248    3.338244e+00
7440.543773    3.338884e+00
7440.845323    3.339533e+00
7441.146898    3.338930e+00
7441.448499    3.341133e+00
7441.745413    3.340794e+00
7442.047064    3.341731e+00
7442.348740    3.342470e+00
7442.650442    3.342789e+00
7442.952170    3.343342e+00
7443.253923    3.344199e+00
7443.555701    3.344272e+00
7443.857505    3.344652e+00
7444.159334    3.346034e+00
7444.456471    3.346696e+00
7444.758351    3.346797e+00
7445.060256    3.347764e+00
7445.362186    3.348425e+00
7445.664142    3.348086e+00
7445.966123    3.348915e+00
7446.268129    3.348571e+00
7446.570161    3.351105e+00
7446.872219    3.350067e+00
7447.169581    3.350271e+00
7447.471689    3.351301e+00
7447.773822    3.350392e+00
7448.075981    3.351034e+00
7448.378165    3.350677e+00
7448.680375    3.350428e+00
7448.982610    3.350733e+00
7449.284871    3.350463e+00
7449.587157    3.351344e+00
7449.884744    3.351301e+00
7450.187081    3.349682e+00
7450.489443    3.350286e+00
7450.791830    3.349346e+00
7451.094243    3.350218e+00
7451.396682    3.349402e+00
7451.699146    3.348298e+00
7452.001635    3.347760e+00
7452.304150    3.348411e+00
7452.601963    3.347072e+00
7452.904529    3.346245e+00
7453.207120    3.346271e+00
7453.509736    3.345537e+00
7453.812378    3.344241e+00
7454.115046    3.345946e+00
7454.417739    3.343984e+00
7454.720457    3.343644e+00
7455.023201    3.343782e+00
7455.321240    3.342889e+00
7455.624035    3.341405e+00
7455.926855    3.342286e+00
7456.229701    3.339559e+00
7456.532572    3.341402e+00
7456.835469    3.338959e+00
7457.138391    3.339730e+00
7457.441339    3.338222e+00
7457.744313    3.337146e+00
7458.042577    3.336861e+00
7458.345601    3.336535e+00
7458.648651    3.335171e+00
7458.951726    3.334916e+00
7459.254827    3.334252e+00
7459.557954    3.334112e+00
7459.861105    3.332598e+00
7460.164283    3.331589e+00
7460.467486    3.329283e+00
7460.765977    3.328833e+00
7461.069231    3.328030e+00
7461.372510    3.327974e+00
7461.675815    3.325421e+00
7461.979146    3.325275e+00
7462.282502    3.323387e+00
7462.585884    3.322247e+00
7462.889291    3.321502e+00
7463.192724    3.318149e+00
7463.491441    3.317632e+00
7463.794925    3.316218e+00
7464.098435    3.315418e+00
7464.401970    3.312110e+00
7464.705530    3.311047e+00
7465.009117    3.310791e+00
7465.312729    3.309419e+00
7465.616366    3.307510e+00
7465.920029    3.306351e+00
7466.218973    3.304949e+00
7466.522687    3.302683e+00
7466.826427    3.300618e+00
7467.130192    3.298474e+00
7467.433983    3.296975e+00
7467.737800    3.295387e+00
7468.041642    3.294051e+00
7468.345510    3.292867e+00
7468.649404    3.290170e+00
7468.948574    3.287552e+00
7469.252519    3.286862e+00
7469.556489    3.284454e+00
7469.860485    3.282854e+00
7470.164507    3.281275e+00
7470.468554    3.279479e+00
7470.772627    3.278013e+00
7471.076726    3.277104e+00
7471.380850    3.274325e+00
7471.680247    3.272982e+00
7471.984423    3.271699e+00
7472.288624    3.270398e+00
7472.592850    3.268368e+00
7472.897103    3.267194e+00
7473.201381    3.264504e+00
7473.505685    3.263757e+00
7473.810015    3.260805e+00
7474.114370    3.259986e+00
7474.413995    3.259398e+00
7474.718401    3.257798e+00
7475.022833    3.257347e+00
7475.327291    3.254630e+00
7475.631774    3.252527e+00
7475.936284    3.251960e+00
7476.240819    3.251363e+00
7476.545380    3.250166e+00
7476.849966    3.248612e+00
7477.149819    3.247320e+00
7477.454456    3.246719e+00
7477.759120    3.245981e+00
7478.063809    3.244332e+00
7478.368524    3.243453e+00
7478.673264    3.241744e+00
7478.978031    3.242261e+00
7479.282823    3.238553e+00
7479.587641    3.236951e+00
7479.887721    3.236847e+00
7480.192590    3.236394e+00
7480.497485    3.233521e+00
7480.802406    3.232318e+00
7481.107353    3.231669e+00
7481.412325    3.230167e+00
7481.717323    3.228716e+00
7482.022347    3.226835e+00
7482.327397    3.225833e+00
7482.627705    3.224612e+00
7482.932806    3.223631e+00
7483.237933    3.221122e+00
7483.543085    3.220286e+00
7483.848264    3.218706e+00
7484.153468    3.217131e+00
7484.458698    3.215309e+00
7484.763954    3.213565e+00
7485.069236    3.212779e+00
7485.369772    3.211246e+00
7485.675105    3.209169e+00
7485.980464    3.207476e+00
7486.285849    3.205627e+00
7486.591260    3.204828e+00
7486.896696    3.203041e+00
7487.202158    3.201252e+00
7487.507646    3.200581e+00
7487.813160    3.198093e+00
7488.113926    3.198082e+00
7488.419491    3.196762e+00
7488.725082    3.193416e+00
7489.030699    3.193439e+00
7489.336342    3.191708e+00
7489.642011    3.190345e+00
7489.947706    3.189485e+00
7490.253426    3.188262e+00
7490.559173    3.187145e+00
7490.860167    3.186667e+00
7491.165965    3.185153e+00
7491.471789    3.182568e+00
7491.777639    3.183309e+00
7492.083514    3.181435e+00
7492.389416    3.181002e+00
7492.695343    3.180240e+00
7493.001297    3.179638e+00
7493.307276    3.178214e+00
7493.608499    3.178230e+00
7493.914530    3.176828e+00
7494.220587    3.175295e+00
7494.526669    3.175301e+00
7494.832778    3.174089e+00
7495.138912    3.173863e+00
7495.445073    3.173324e+00
7495.751259    3.172398e+00
7496.057471    3.171591e+00
7496.358925    3.171042e+00
7496.665188    3.171719e+00
7496.971478    3.170788e+00
7497.277794    3.171182e+00
7497.584136    3.170239e+00
7497.890503    3.169887e+00
7498.196897    3.168273e+00
7498.503317    3.169657e+00
7498.809762    3.169487e+00
7499.111445    3.168507e+00
7499.417942    3.168651e+00
7499.724465    3.168422e+00
7500.031014    3.168509e+00
7500.337590    3.167616e+00
7500.644191    3.166638e+00
7500.950818    3.167362e+00
7501.257471    3.167318e+00
7501.564150    3.166993e+00
7501.866063    3.167261e+00
7502.172794    3.165872e+00
7502.479551    3.166063e+00
7502.786333    3.165022e+00
7503.093142    3.165594e+00
7503.399977    3.165165e+00
7503.706838    3.164583e+00
7504.013725    3.164014e+00
7504.320638    3.163248e+00
7504.622781    3.162532e+00
7504.929746    3.162793e+00
7505.236736    3.163257e+00
7505.543753    3.162691e+00
7505.850796    3.162115e+00
7506.157865    3.160843e+00
7506.464960    3.161678e+00
7506.772081    3.159907e+00
7507.079228    3.160788e+00
7507.381602    3.159263e+00
7507.688800    3.158984e+00
7507.996025    3.158741e+00
7508.303276    3.157488e+00
7508.610553    3.156485e+00
7508.917857    3.154976e+00
7509.225186    3.154442e+00
7509.532541    3.154976e+00
7509.839923    3.153214e+00
7510.142527    3.153555e+00
7510.449960    3.152064e+00
7510.757419    3.151051e+00
7511.064905    3.150981e+00
7511.372417    3.150437e+00
7511.679954    3.150057e+00
7511.987518    3.149321e+00
7512.295108    3.147976e+00
7512.602724    3.146423e+00
7512.905559    3.145910e+00
7513.213227    3.145298e+00
7513.520921    3.144524e+00
7513.828642    3.143998e+00
7514.136388    3.142648e+00
7514.444160    3.142079e+00
7514.751959    3.141448e+00
7515.059784    3.140147e+00
7515.367635    3.140229e+00
7515.670701    3.140154e+00
7515.978604    3.138246e+00
7516.286533    3.137602e+00
7516.594488    3.137585e+00
7516.902470    3.136399e+00
7517.210477    3.135533e+00
7517.518511    3.135807e+00
7517.826571    3.134716e+00
7518.134657    3.133881e+00
7518.437955    3.131807e+00
7518.746093    3.131951e+00
7519.054258    3.132232e+00
7519.362448    3.130427e+00
7519.670665    3.129999e+00
7519.978908    3.129829e+00
7520.287177    3.129149e+00
7520.595472    3.128430e+00
7520.903794    3.127336e+00
7521.207323    3.127058e+00
7521.515697    3.126391e+00
7521.824097    3.125287e+00
7522.132523    3.125939e+00
7522.440975    3.124920e+00
7522.749454    3.125108e+00
7523.057958    3.123672e+00
7523.366489    3.123045e+00
7523.675047    3.122836e+00
7523.978808    3.122403e+00
7524.287418    3.122258e+00
7524.596053    3.122095e+00
7524.904715    3.121041e+00
7525.213403    3.121289e+00
7525.522118    3.121123e+00
7525.830858    3.120497e+00
7526.139625    3.120192e+00
7526.448418    3.120148e+00
7526.752412    3.119191e+00
7527.061258    3.119848e+00
7527.370129    3.118316e+00
7527.679027    3.118920e+00
7527.987952    3.118122e+00
7528.296902    3.117966e+00
7528.605879    3.117822e+00
7528.914882    3.116844e+00
7529.223911    3.115740e+00
7529.528138    3.116407e+00
7529.837220    3.116309e+00
7530.146328    3.115801e+00
7530.455462    3.115702e+00
7530.764622    3.115374e+00
7531.073809    3.114133e+00
7531.383023    3.113631e+00
7531.692262    3.113726e+00
7532.001528    3.112542e+00
7532.305988    3.111552e+00
7532.615306    3.111917e+00
7532.924650    3.110291e+00
7533.234021    3.110018e+00
7533.543418    3.110035e+00
7533.852842    3.109361e+00
7534.162292    3.108304e+00
7534.471768    3.108503e+00
7534.781271    3.106669e+00
7535.085963    3.106495e+00
7535.395518    3.106304e+00
7535.705100    3.105818e+00
7536.014707    3.103927e+00
7536.324342    3.104132e+00
7536.634002    3.104278e+00
7536.943689    3.101944e+00
7537.253402    3.101335e+00
7537.563142    3.101762e+00
7537.868068    3.100328e+00
7538.177860    3.099988e+00
7538.487678    3.099109e+00
7538.797523    3.098797e+00
7539.107395    3.098673e+00
7539.417292    3.097390e+00
7539.727217    3.096394e+00
7540.037167    3.095441e+00
7540.347144    3.095216e+00
7540.652304    3.094084e+00
7540.962333    3.094403e+00
7541.272389    3.093426e+00
7541.582471    3.091914e+00
7541.892580    3.091903e+00
7542.202715    3.091198e+00
7542.512877    3.089782e+00
7542.823065    3.089112e+00
7543.133280    3.089610e+00
7543.438673    3.088442e+00
7543.748940    3.087368e+00
7544.059233    3.086691e+00
7544.369554    3.086284e+00
7544.679900    3.085404e+00
7544.990273    3.085574e+00
7545.300672    3.082736e+00
7545.611098    3.082542e+00
7545.921551    3.081780e+00
7546.227178    3.081878e+00
7546.537683    3.080995e+00
7546.848215    3.080647e+00
7547.158773    3.080290e+00
7547.469357    3.078702e+00
7547.779968    3.078156e+00
7548.090605    3.078603e+00
7548.401269    3.077946e+00
7548.711960    3.077539e+00
7549.017822    3.076585e+00
7549.328565    3.077140e+00
7549.639335    3.075375e+00
7549.950131    3.075117e+00
7550.260954    3.074454e+00
7550.571803    3.074608e+00
7550.882679    3.075386e+00
7551.193581    3.073911e+00
7551.504510    3.072623e+00
7551.810606    3.073666e+00
7552.121588    3.073200e+00
7552.432596    3.072135e+00
7552.743631    3.073115e+00
7553.054692    3.072218e+00
7553.365780    3.072043e+00
7553.676894    3.071976e+00
7553.988035    3.070980e+00
7554.299203    3.071367e+00
7554.605534    3.072160e+00
7554.916754    3.070886e+00
7555.228001    3.070228e+00
7555.539275    3.070203e+00
7555.850575    3.069677e+00
7556.161901    3.069583e+00
7556.473255    3.069660e+00
7556.784635    3.069121e+00
7557.096041    3.069175e+00
7557.402608    3.068215e+00
7557.714067    3.068627e+00
7558.025553    3.068312e+00
7558.337065    3.068063e+00
7558.648604    3.068048e+00
7558.960170    3.068014e+00
7559.271763    3.066909e+00
7559.583382    3.067170e+00
7559.895027    3.066769e+00
7560.201829    3.066388e+00
7560.513528    3.065994e+00
7560.825253    3.066509e+00
7561.137005    3.065375e+00
7561.448783    3.066295e+00
7561.760588    3.065805e+00
7562.072420    3.064004e+00
7562.384279    3.064963e+00
7562.696164    3.064646e+00
7563.003202    3.063726e+00
7563.315140    3.063247e+00
7563.627104    3.062016e+00
7563.939096    3.062179e+00
7564.251114    3.061273e+00
7564.563159    3.061248e+00
7564.875230    3.060542e+00
7565.187328    3.060175e+00
7565.499453    3.058645e+00
7565.806727    3.058204e+00
7566.118905    3.057426e+00
7566.431109    3.056485e+00
7566.743341    3.055121e+00
7567.055598    3.054866e+00
7567.367883    3.054349e+00
7567.680195    3.053669e+00
7567.992533    3.052885e+00
7568.304898    3.050816e+00
7568.612408    3.050277e+00
7568.924826    3.049022e+00
7569.237270    3.048187e+00
7569.549742    3.047711e+00
7569.862240    3.047069e+00
7570.174765    3.045467e+00
7570.487316    3.044538e+00
7570.799895    3.044415e+00
7571.112500    3.041231e+00
7571.420247    3.041036e+00
7571.732905    3.040332e+00
7572.045590    3.039593e+00
7572.358302    3.038384e+00
7572.671040    3.036264e+00
7572.983805    3.035183e+00
7573.296598    3.034836e+00
7573.609416    3.033141e+00
7573.922262    3.031255e+00
7574.230246    3.030480e+00
7574.543145    3.029685e+00
7574.856070    3.027934e+00
7575.169023    3.026845e+00
7575.482002    3.025294e+00
7575.795008    3.024475e+00
7576.108041    3.022637e+00
7576.421101    3.022016e+00
7576.734187    3.020465e+00
7577.042408    3.019731e+00
7577.355548    3.018185e+00
7577.668714    3.018059e+00
7577.981908    3.015715e+00
7578.295128    3.013859e+00
7578.608375    3.012787e+00
7578.921649    3.011843e+00
7579.234950    3.009515e+00
7579.548277    3.008892e+00
7579.856735    3.008283e+00
7580.170116    3.006668e+00
7580.483524    3.006127e+00
7580.796959    3.004492e+00
7581.110420    3.003038e+00
7581.423908    3.001544e+00
7581.737424    3.000864e+00
7582.050966    2.999651e+00
7582.364535    2.998349e+00
7582.673230    2.997887e+00
7582.986853    2.995771e+00
7583.300502    2.995090e+00
7583.614178    2.994570e+00
7583.927881    2.993300e+00
7584.241611    2.992153e+00
7584.555368    2.991467e+00
7584.869152    2.989776e+00
7585.182962    2.989077e+00
7585.491896    2.987705e+00
7585.805760    2.987667e+00
7586.119651    2.987821e+00
7586.433569    2.985979e+00
7586.747514    2.984498e+00
7587.061486    2.984694e+00
7587.375484    2.984041e+00
7587.689510    2.982366e+00
7588.003562    2.982476e+00
7588.312734    2.981788e+00
7588.626840    2.981343e+00
7588.940973    2.979448e+00
7589.255133    2.978708e+00
7589.569320    2.977752e+00
7589.883534    2.977627e+00
7590.197775    2.976893e+00
7590.512043    2.976385e+00
7590.826338    2.975544e+00
7591.135748    2.974329e+00
7591.450096    2.974287e+00
7591.764471    2.973050e+00
7592.078874    2.973755e+00
7592.393303    2.971598e+00
7592.707759    2.970784e+00
7593.022243    2.970646e+00
7593.336753    2.969460e+00
7593.651290    2.968736e+00
7593.960939    2.968818e+00
7594.275530    2.967668e+00
7594.590148    2.968168e+00
7594.904793    2.967236e+00
7595.219465    2.965491e+00
7595.534164    2.965210e+00
7595.848890    2.965197e+00
7596.163643    2.965553e+00
7596.478423    2.965130e+00
7596.788311    2.964283e+00
7597.103144    2.963137e+00
7597.418005    2.963414e+00
7597.732893    2.961207e+00
7598.047808    2.961628e+00
7598.362749    2.961668e+00
7598.677718    2.960273e+00
7598.992714    2.959471e+00
7599.307737    2.958939e+00
7599.617865    2.958787e+00
7599.932942    2.957722e+00
7600.248045    2.956511e+00
7600.563176    2.956298e+00
7600.878334    2.956162e+00
7601.193519    2.954056e+00
7601.508732    2.953955e+00
7601.823971    2.953920e+00
7602.139237    2.953073e+00
7602.449604    2.952050e+00
7602.764924    2.951745e+00
7603.080272    2.950590e+00
7603.395646    2.950280e+00
7603.711047    2.949589e+00
7604.026476    2.948850e+00
7604.341932    2.947622e+00
7604.657415    2.947203e+00
7604.972925    2.945757e+00
7605.283531    2.945034e+00
7605.599095    2.943823e+00
7605.914686    2.944827e+00
7606.230304    2.943685e+00
7606.545949    2.941675e+00
7606.861622    2.942300e+00
7607.177321    2.939965e+00
7607.493048    2.938610e+00
7607.808802    2.938840e+00
7608.119649    2.937130e+00
7608.435456    2.937214e+00
7608.751291    2.936267e+00
7609.067153    2.935065e+00
7609.383043    2.934290e+00
7609.698959    2.933101e+00
7610.014903    2.932453e+00
7610.330874    2.931491e+00
7610.646872    2.931325e+00
7610.957959    2.929898e+00
7611.274011    2.929044e+00
7611.590090    2.928635e+00
7611.906196    2.927495e+00
7612.222330    2.926796e+00
7612.538491    2.926217e+00
7612.854679    2.925873e+00
7613.170894    2.924593e+00
7613.487136    2.923902e+00
7613.798464    2.922904e+00
7614.114761    2.922212e+00
7614.431084    2.922237e+00
7614.747435    2.921376e+00
7615.063813    2.920386e+00
7615.380219    2.919576e+00
7615.696651    2.919252e+00
7616.013111    2.918889e+00
7616.329598    2.917207e+00
7616.641167    2.917641e+00
7616.957708    2.917096e+00
7617.274277    2.916155e+00
7617.590873    2.915313e+00
7617.907496    2.915147e+00
7618.224146    2.914782e+00
7618.540824    2.913946e+00
7618.857528    2.913777e+00
7619.174261    2.912690e+00
7619.486070    2.912710e+00
7619.802857    2.912545e+00
7620.119670    2.912115e+00
7620.436511    2.911136e+00
7620.753379    2.911182e+00
7621.070275    2.911294e+00
7621.387198    2.910691e+00
7621.704148    2.909758e+00
7622.021125    2.909104e+00
7622.333177    2.909484e+00
7622.650208    2.909654e+00
7622.967267    2.908453e+00
7623.284354    2.908172e+00
7623.601467    2.906990e+00
7623.918608    2.906791e+00
7624.235776    2.906249e+00
7624.552972    2.905740e+00
7624.870195    2.905458e+00
7625.182488    2.904811e+00
7625.499765    2.903888e+00
7625.817070    2.903870e+00
7626.134402    2.903644e+00
7626.451761    2.902696e+00
7626.769148    2.902186e+00
7627.086562    2.902138e+00
7627.404004    2.900422e+00
7627.721472    2.899936e+00
7628.034007    2.899944e+00
7628.351531    2.898606e+00
7628.669081    2.898250e+00
7628.986659    2.896021e+00
7629.304264    2.895534e+00
7629.621897    2.895220e+00
7629.939557    2.894861e+00
7630.257245    2.892879e+00
7630.574960    2.893817e+00
7630.887737    2.891752e+00
7631.205507    2.891884e+00
7631.523303    2.890681e+00
7631.841127    2.890090e+00
7632.158979    2.889203e+00
7632.476858    2.888268e+00
7632.794765    2.887798e+00
7633.112698    2.886408e+00
7633.430660    2.886764e+00
7633.743680    2.885378e+00
7634.061696    2.883155e+00
7634.379739    2.883308e+00
7634.697810    2.882420e+00
7635.015908    2.882084e+00
7635.334033    2.881242e+00
7635.652187    2.880821e+00
7635.970367    2.879558e+00
7636.288575    2.878262e+00
7636.601838    2.877262e+00
7636.920101    2.876692e+00
7637.238391    2.874611e+00
7637.556708    2.874538e+00
7637.875053    2.872868e+00
7638.193426    2.872164e+00
7638.511826    2.871827e+00
7638.830253    2.870310e+00
7639.148708    2.869084e+00
7639.462214    2.869409e+00
7639.780724    2.867210e+00
7640.099261    2.867096e+00
7640.417825    2.864822e+00
7640.736418    2.864609e+00
7641.055037    2.864021e+00
7641.373684    2.863569e+00
7641.692359    2.861668e+00
7642.011061    2.861210e+00
7642.324811    2.861045e+00
7642.643568    2.860095e+00
7642.962352    2.858075e+00
7643.281164    2.857482e+00
7643.600004    2.857933e+00
7643.918871    2.856452e+00
7644.237766    2.855557e+00
7644.556688    2.855115e+00
7644.875638    2.853850e+00
7645.189631    2.854326e+00
7645.508635    2.852562e+00
7645.827667    2.851961e+00
7646.146727    2.851221e+00
7646.465814    2.850752e+00
7646.784929    2.850605e+00
7647.104072    2.849639e+00
7647.423242    2.848615e+00
7647.742439    2.846794e+00
7648.056676    2.847584e+00
7648.375929    2.846235e+00
7648.695209    2.844672e+00
7649.014516    2.844824e+00
7649.333852    2.844278e+00
7649.653214    2.843321e+00
7649.972605    2.843309e+00
7650.292023    2.841892e+00
7650.611469    2.842014e+00
7650.925950    2.840544e+00
7651.245451    2.840106e+00
7651.564979    2.839027e+00
7651.884535    2.838967e+00
7652.204118    2.838327e+00
7652.523729    2.837912e+00
7652.843368    2.836905e+00
7653.163035    2.835976e+00
7653.482729    2.835058e+00
