Summary
[Data Information]
Data is:,Measurement Data
480.0,0.105
481.0,0.106
482.0,0.108
483.0,0.109
484.0,0.110
485.0,0.111
486.0,0.112
487.0,0.113
488.0,0.114
489.0,0.115
490.0,0.116
491.0,0.117
492.0,0.118
493.0,0.118
494.0,0.119
495.0,0.120
496.0,0.121
497.0,0.122
498.0,0.123
499.0,0.124
500.0,0.125
501.0,0.126
502.0,0.127
503.0,0.127
504.0,0.128
505.0,0.129
506.0,0.130
507.0,0.131
508.0,0.132
509.0,0.133
510.0,0.134
511.0,0.135
512.0,0.135
513.0,0.136
514.0,0.137
515.0,0.138
516.0,0.139
517.0,0.140
518.0,0.141
519.0,0.142
520.0,0.143
521.0,0.144
522.0,0.145
523.0,0.147
524.0,0.148
525.0,0.150
526.0,0.151
527.0,0.152
528.0,0.153
529.0,0.155
530.0,0.156
531.0,0.158
532.0,0.159
533.0,0.160
534.0,0.162
535.0,0.163
536.0,0.164
537.0,0.166
538.0,0.167
539.0,0.169
540.0,0.170
541.0,0.171
542.0,0.172
543.0,0.173
544.0,0.175
545.0,0.176
546.0,0.178
547.0,0.179
548.0,0.180
549.0,0.181
550.0,0.182
551.0,0.183
552.0,0.184
553.0,0.185
554.0,0.186
555.0,0.187
556.0,0.188
557.0,0.189
558.0,0.190
559.0,0.191
560.0,0.192
561.0,0.193
562.0,0.194
563.0,0.194
564.0,0.195
565.0,0.196
566.0,0.197
567.0,0.198
568.0,0.199
569.0,0.200
570.0,0.201
571.0,0.202
572.0,0.202
573.0,0.203
574.0,0.204
575.0,0.205
576.0,0.205
577.0,0.206
578.0,0.207
579.0,0.208
580.0,0.208
581.0,0.209
582.0,0.210
583.0,0.211
584.0,0.211
585.0,0.212
586.0,0.213
587.0,0.214
588.0,0.214
589.0,0.215
590.0,0.216
591.0,0.217
592.0,0.218
593.0,0.218
594.0,0.219
595.0,0.219
596.0,0.221
597.0,0.221
598.0,0.222
599.0,0.223
600.0,0.223
601.0,0.224
602.0,0.224
603.0,0.225
604.0,0.226
605.0,0.226
606.0,0.227
607.0,0.228
608.0,0.228
609.0,0.229
610.0,0.230
611.0,0.231
612.0,0.231
613.0,0.232
614.0,0.232
615.0,0.233
616.0,0.234
617.0,0.234
618.0,0.235
619.0,0.236
620.0,0.236
621.0,0.237
622.0,0.238
623.0,0.238
624.0,0.239
625.0,0.240
626.0,0.241
627.0,0.241
628.0,0.242
629.0,0.242
630.0,0.243
631.0,0.244
632.0,0.244
633.0,0.245
634.0,0.246
635.0,0.247
636.0,0.248
637.0,0.248
638.0,0.249
639.0,0.250
640.0,0.251
641.0,0.252
642.0,0.253
643.0,0.253
644.0,0.254
645.0,0.255
646.0,0.255
647.0,0.256
648.0,0.257
649.0,0.258
650.0,0.258
651.0,0.259
652.0,0.260
653.0,0.261
654.0,0.262
655.0,0.263
656.0,0.264
657.0,0.264
658.0,0.265
659.0,0.267
660.0,0.268
661.0,0.269
662.0,0.269
663.0,0.271
664.0,0.271
665.0,0.272
666.0,0.273
667.0,0.274
668.0,0.276
669.0,0.277
670.0,0.278
671.0,0.279
672.0,0.279
673.0,0.280
674.0,0.281
675.0,0.283
676.0,0.284
677.0,0.284
678.0,0.285
679.0,0.286
680.0,0.287
681.0,0.288
682.0,0.289
683.0,0.290
684.0,0.290
685.0,0.291
686.0,0.292
687.0,0.293
688.0,0.294
689.0,0.295
690.0,0.296
691.0,0.297
692.0,0.297
693.0,0.298
694.0,0.299
695.0,0.299
696.0,0.300
697.0,0.301
698.0,0.302
699.0,0.302
700.0,0.303
701.0,0.303
702.0,0.303
703.0,0.303
704.0,0.304
705.0,0.305
706.0,0.305
707.0,0.305
708.0,0.305
709.0,0.305
710.0,0.305
711.0,0.305
712.0,0.305
713.0,0.305
714.0,0.305
715.0,0.305
716.0,0.305
717.0,0.305
718.0,0.305
719.0,0.304
720.0,0.304
721.0,0.303
722.0,0.303
723.0,0.302
724.0,0.302
725.0,0.301
726.0,0.301
727.0,0.300
728.0,0.300
729.0,0.299
730.0,0.299
731.0,0.298
732.0,0.298
733.0,0.297
734.0,0.296
735.0,0.296
736.0,0.295
737.0,0.294
738.0,0.293
739.0,0.292
740.0,0.291
741.0,0.290
742.0,0.289
743.0,0.288
744.0,0.287
745.0,0.287
746.0,0.286
747.0,0.285
748.0,0.284
749.0,0.284
750.0,0.283
751.0,0.283
752.0,0.281
753.0,0.280
754.0,0.279
755.0,0.279
756.0,0.278
757.0,0.278
758.0,0.277
759.0,0.277
760.0,0.276
761.0,0.275
762.0,0.275
763.0,0.275
764.0,0.274
765.0,0.273
766.0,0.273
767.0,0.273
768.0,0.273
769.0,0.273
770.0,0.272
771.0,0.272
772.0,0.271
773.0,0.271
774.0,0.271
775.0,0.271
776.0,0.271
777.0,0.271
778.0,0.272
779.0,0.271
780.0,0.271
781.0,0.272
782.0,0.272
783.0,0.273
784.0,0.272
785.0,0.272
786.0,0.273
787.0,0.273
788.0,0.273
789.0,0.273
790.0,0.274
791.0,0.275
792.0,0.276
793.0,0.276
794.0,0.276
795.0,0.277
796.0,0.277
797.0,0.279
798.0,0.279
799.0,0.280
800.0,0.282
801.0,0.283
802.0,0.284
803.0,0.284
804.0,0.286
805.0,0.287
806.0,0.288
807.0,0.289
808.0,0.290
809.0,0.291
810.0,0.293
811.0,0.294
812.0,0.296
813.0,0.297
814.0,0.299
815.0,0.299
816.0,0.301
817.0,0.302
818.0,0.303
819.0,0.305
820.0,0.306
821.0,0.309
822.0,0.310
823.0,0.312
824.0,0.313
825.0,0.315
826.0,0.317
827.0,0.319
828.0,0.320
829.0,0.322
830.0,0.324
831.0,0.326
832.0,0.327
833.0,0.329
834.0,0.330
835.0,0.332
836.0,0.334
837.0,0.336
838.0,0.338
839.0,0.340
840.0,0.342
841.0,0.344
842.0,0.346
843.0,0.347
844.0,0.349
845.0,0.351
846.0,0.353
847.0,0.355
848.0,0.357
849.0,0.359
850.0,0.360
851.0,0.362
852.0,0.364
853.0,0.366
854.0,0.368
855.0,0.369
856.0,0.371
857.0,0.373
858.0,0.374
859.0,0.376
860.0,0.377
861.0,0.379
862.0,0.380
863.0,0.383
864.0,0.384
865.0,0.385
866.0,0.386
867.0,0.388
868.0,0.389
869.0,0.391
870.0,0.392
871.0,0.394
872.0,0.395
873.0,0.395
874.0,0.396
875.0,0.397
876.0,0.398
877.0,0.398
878.0,0.399
879.0,0.400
880.0,0.401
881.0,0.401
882.0,0.402
883.0,0.402
884.0,0.402
885.0,0.402
886.0,0.403
887.0,0.403
888.0,0.402
889.0,0.402
890.0,0.402
891.0,0.402
892.0,0.402
893.0,0.401
894.0,0.400
895.0,0.400
896.0,0.399
897.0,0.397
898.0,0.396
899.0,0.395
900.0,0.394
901.0,0.393
902.0,0.391
903.0,0.390
904.0,0.388
905.0,0.386
906.0,0.385
907.0,0.383
908.0,0.381
909.0,0.378
910.0,0.376
911.0,0.374
912.0,0.371
913.0,0.368
914.0,0.366
915.0,0.363
916.0,0.361
917.0,0.358
918.0,0.354
919.0,0.351
920.0,0.348
921.0,0.345
922.0,0.342
923.0,0.339
924.0,0.335
925.0,0.332
926.0,0.328
927.0,0.324
928.0,0.321
929.0,0.317
930.0,0.314
931.0,0.310
932.0,0.306
933.0,0.303
934.0,0.299
935.0,0.296
936.0,0.292
937.0,0.288
938.0,0.284
939.0,0.280
940.0,0.277
941.0,0.273
942.0,0.269
943.0,0.265
944.0,0.261
945.0,0.258
946.0,0.254
947.0,0.250
948.0,0.247
949.0,0.243
950.0,0.240
951.0,0.236
952.0,0.232
953.0,0.229
954.0,0.226
955.0,0.222
956.0,0.219
957.0,0.216
958.0,0.213
959.0,0.209
960.0,0.206
961.0,0.203
962.0,0.200
963.0,0.197
964.0,0.194
965.0,0.191
966.0,0.188
967.0,0.185
968.0,0.182
969.0,0.180
970.0,0.177
971.0,0.175
972.0,0.172
973.0,0.170
974.0,0.167
975.0,0.165
976.0,0.163
977.0,0.160
978.0,0.158
979.0,0.156
980.0,0.154
981.0,0.152
982.0,0.150
983.0,0.147
984.0,0.145
985.0,0.143
986.0,0.141
987.0,0.139
988.0,0.138
989.0,0.136
990.0,0.134
991.0,0.132
992.0,0.131
993.0,0.129
994.0,0.127
995.0,0.126
996.0,0.124
997.0,0.123
998.0,0.121
999.0,0.120
1000.0,0.118
1001.0,0.117
1002.0,0.115
1003.0,0.114
1004.0,0.113
1005.0,0.112
1006.0,0.110
1007.0,0.109
1008.0,0.108
1009.0,0.107
1010.0,0.106
1011.0,0.104
1012.0,0.103
1013.0,0.102
1014.0,0.101
1015.0,0.100
1016.0,0.099
1017.0,0.098
1018.0,0.097
1019.0,0.095
1020.0,0.095
1021.0,0.094
1022.0,0.093
1023.0,0.092
1024.0,0.091
1025.0,0.091
1026.0,0.090
1027.0,0.089
1028.0,0.088
1029.0,0.087
1030.0,0.086
1031.0,0.085
1032.0,0.085
1033.0,0.084
1034.0,0.083
1035.0,0.082
1036.0,0.082
1037.0,0.081
1038.0,0.080
1039.0,0.080
1040.0,0.079
1041.0,0.078
1042.0,0.078
1043.0,0.077
1044.0,0.077
1045.0,0.076
1046.0,0.075
1047.0,0.075
1048.0,0.074
1049.0,0.073
1050.0,0.073
1051.0,0.072
1052.0,0.072
1053.0,0.071
1054.0,0.071
1055.0,0.070
1056.0,0.070
1057.0,0.069
1058.0,0.069
1059.0,0.068
1060.0,0.068
1061.0,0.068
1062.0,0.067
1063.0,0.067
1064.0,0.066
1065.0,0.065
1066.0,0.065
1067.0,0.065
1068.0,0.064
1069.0,0.064
1070.0,0.064
1071.0,0.063
1072.0,0.063
1073.0,0.062
1074.0,0.062
1075.0,0.062
1076.0,0.061
1077.0,0.061
1078.0,0.061
1079.0,0.060
1080.0,0.060
1081.0,0.059
1082.0,0.059
1083.0,0.059
1084.0,0.058
1085.0,0.058
1086.0,0.058
1087.0,0.058
1088.0,0.057
1089.0,0.057
1090.0,0.056
1091.0,0.056
1092.0,0.056
1093.0,0.055
1094.0,0.055
1095.0,0.055
1096.0,0.054
1097.0,0.054
1098.0,0.054
1099.0,0.054
1100.0,0.054
