Summary
[Data Information]
Data is:,Measurement Data
564.0,0.107
565.0,0.106
566.0,0.104
567.0,0.102
568.0,0.100
569.0,0.099
570.0,0.098
571.0,0.096
572.0,0.095
573.0,0.093
574.0,0.091
575.0,0.090
576.0,0.088
577.0,0.087
578.0,0.085
579.0,0.084
580.0,0.082
581.0,0.081
582.0,0.080
583.0,0.078
584.0,0.077
585.0,0.075
586.0,0.074
587.0,0.073
588.0,0.071
589.0,0.070
590.0,0.069
591.0,0.067
592.0,0.066
593.0,0.064
594.0,0.063
595.0,0.061
596.0,0.060
597.0,0.058
598.0,0.057
599.0,0.056
600.0,0.055
601.0,0.053
602.0,0.052
603.0,0.051
604.0,0.049
605.0,0.048
606.0,0.047
607.0,0.046
608.0,0.045
609.0,0.043
610.0,0.042
611.0,0.041
612.0,0.039
613.0,0.039
614.0,0.038
615.0,0.037
616.0,0.036
617.0,0.035
618.0,0.034
619.0,0.033
620.0,0.032
621.0,0.031
622.0,0.030
623.0,0.029
624.0,0.028
625.0,0.027
626.0,0.027
627.0,0.026
628.0,0.025
629.0,0.025
630.0,0.024
631.0,0.023
632.0,0.023
633.0,0.023
634.0,0.022
635.0,0.021
636.0,0.021
637.0,0.021
638.0,0.021
639.0,0.020
640.0,0.020
641.0,0.019
642.0,0.019
643.0,0.019
644.0,0.019
645.0,0.018
646.0,0.018
647.0,0.018
648.0,0.018
649.0,0.018
650.0,0.018
651.0,0.019
652.0,0.019
653.0,0.019
654.0,0.019
655.0,0.019
656.0,0.019
657.0,0.019
658.0,0.019
659.0,0.020
660.0,0.021
661.0,0.021
662.0,0.022
663.0,0.022
664.0,0.022
665.0,0.023
666.0,0.024
667.0,0.024
668.0,0.025
669.0,0.025
670.0,0.026
671.0,0.027
672.0,0.028
673.0,0.028
674.0,0.029
675.0,0.030
676.0,0.032
677.0,0.032
678.0,0.032
679.0,0.032
680.0,0.032
681.0,0.033
682.0,0.035
683.0,0.036
684.0,0.037
685.0,0.037
686.0,0.037
687.0,0.038
688.0,0.039
689.0,0.040
690.0,0.040
691.0,0.040
692.0,0.041
693.0,0.041
694.0,0.041
695.0,0.042
696.0,0.042
697.0,0.042
698.0,0.042
699.0,0.042
700.0,0.042
701.0,0.042
702.0,0.041
703.0,0.041
704.0,0.041
705.0,0.041
706.0,0.041
707.0,0.039
708.0,0.038
709.0,0.037
710.0,0.037
711.0,0.036
712.0,0.036
713.0,0.035
714.0,0.034
715.0,0.032
716.0,0.030
717.0,0.028
718.0,0.028
719.0,0.026
720.0,0.025
721.0,0.024
722.0,0.022
723.0,0.021
724.0,0.019
725.0,0.017
726.0,0.015
727.0,0.013
728.0,0.010
729.0,0.008
730.0,0.005
731.0,0.003
732.0,0.000
733.0,-0.002
734.0,-0.004
735.0,-0.006
736.0,-0.008
737.0,-0.010
738.0,-0.013
739.0,-0.017
740.0,-0.019
741.0,-0.021
742.0,-0.023
743.0,-0.025
744.0,-0.029
745.0,-0.031
746.0,-0.033
747.0,-0.035
748.0,-0.038
749.0,-0.040
750.0,-0.042
751.0,-0.044
752.0,-0.046
753.0,-0.048
754.0,-0.050
755.0,-0.052
756.0,-0.054
757.0,-0.055
758.0,-0.057
759.0,-0.058
760.0,-0.060
761.0,-0.062
762.0,-0.065
763.0,-0.065
764.0,-0.068
765.0,-0.068
766.0,-0.070
767.0,-0.070
768.0,-0.072
769.0,-0.073
770.0,-0.074
771.0,-0.074
772.0,-0.074
773.0,-0.075
774.0,-0.075
775.0,-0.077
776.0,-0.077
777.0,-0.077
778.0,-0.076
779.0,-0.076
780.0,-0.077
781.0,-0.076
782.0,-0.077
783.0,-0.076
784.0,-0.075
785.0,-0.074
786.0,-0.073
787.0,-0.073
788.0,-0.071
789.0,-0.070
790.0,-0.068
791.0,-0.068
792.0,-0.066
793.0,-0.066
794.0,-0.063
795.0,-0.061
796.0,-0.060
797.0,-0.058
798.0,-0.055
799.0,-0.052
800.0,-0.050
801.0,-0.049
802.0,-0.047
803.0,-0.044
804.0,-0.041
805.0,-0.037
806.0,-0.034
807.0,-0.030
808.0,-0.026
809.0,-0.022
810.0,-0.019
811.0,-0.017
812.0,-0.014
813.0,-0.010
814.0,-0.005
815.0,0.001
816.0,0.004
817.0,0.008
818.0,0.011
819.0,0.015
820.0,0.019
821.0,0.023
822.0,0.029
823.0,0.035
824.0,0.041
825.0,0.044
826.0,0.048
827.0,0.052
828.0,0.059
829.0,0.064
830.0,0.069
831.0,0.074
832.0,0.079
833.0,0.085
834.0,0.091
835.0,0.096
836.0,0.101
837.0,0.106
838.0,0.112
839.0,0.118
840.0,0.124
841.0,0.128
842.0,0.133
843.0,0.138
844.0,0.144
845.0,0.152
846.0,0.157
847.0,0.162
848.0,0.166
849.0,0.172
850.0,0.178
851.0,0.183
852.0,0.188
853.0,0.193
854.0,0.200
855.0,0.204
856.0,0.211
857.0,0.216
858.0,0.220
859.0,0.224
860.0,0.230
861.0,0.236
862.0,0.242
863.0,0.246
864.0,0.251
865.0,0.256
866.0,0.262
867.0,0.267
868.0,0.273
869.0,0.277
870.0,0.282
871.0,0.284
872.0,0.288
873.0,0.292
874.0,0.295
875.0,0.300
876.0,0.303
877.0,0.306
878.0,0.309
879.0,0.312
880.0,0.315
881.0,0.319
882.0,0.320
883.0,0.322
884.0,0.323
885.0,0.326
886.0,0.329
887.0,0.331
888.0,0.332
889.0,0.333
890.0,0.335
891.0,0.335
892.0,0.335
893.0,0.336
894.0,0.337
895.0,0.338
896.0,0.337
897.0,0.337
898.0,0.335
899.0,0.333
900.0,0.332
901.0,0.332
902.0,0.331
903.0,0.328
904.0,0.326
905.0,0.324
906.0,0.321
907.0,0.319
908.0,0.316
909.0,0.313
910.0,0.309
911.0,0.306
912.0,0.302
913.0,0.298
914.0,0.293
915.0,0.289
916.0,0.284
917.0,0.279
918.0,0.274
919.0,0.269
920.0,0.264
921.0,0.259
922.0,0.253
923.0,0.248
924.0,0.242
925.0,0.236
926.0,0.230
927.0,0.224
928.0,0.217
929.0,0.210
930.0,0.204
931.0,0.198
932.0,0.192
933.0,0.185
934.0,0.179
935.0,0.172
936.0,0.166
937.0,0.159
938.0,0.152
939.0,0.145
940.0,0.138
941.0,0.131
942.0,0.124
943.0,0.117
944.0,0.110
945.0,0.103
946.0,0.097
947.0,0.090
948.0,0.084
949.0,0.077
950.0,0.070
951.0,0.064
952.0,0.057
953.0,0.051
954.0,0.045
955.0,0.039
956.0,0.033
957.0,0.028
958.0,0.022
959.0,0.016
960.0,0.011
961.0,0.005
962.0,-0.000
963.0,-0.005
964.0,-0.010
965.0,-0.015
966.0,-0.020
967.0,-0.024
968.0,-0.029
969.0,-0.033
970.0,-0.038
971.0,-0.042
972.0,-0.046
973.0,-0.050
974.0,-0.054
975.0,-0.058
976.0,-0.063
977.0,-0.066
978.0,-0.070
979.0,-0.074
980.0,-0.077
981.0,-0.081
982.0,-0.085
983.0,-0.088
984.0,-0.091
985.0,-0.095
986.0,-0.098
987.0,-0.100
988.0,-0.103
989.0,-0.106
990.0,-0.109
991.0,-0.111
992.0,-0.113
993.0,-0.116
994.0,-0.119
995.0,-0.121
996.0,-0.123
997.0,-0.125
998.0,-0.127
999.0,-0.129
1000.0,-0.131
1001.0,-0.133
1002.0,-0.135
1003.0,-0.137
1004.0,-0.139
1005.0,-0.141
1006.0,-0.142
1007.0,-0.144
1008.0,-0.146
1009.0,-0.147
1010.0,-0.148
1011.0,-0.150
1012.0,-0.152
1013.0,-0.153
1014.0,-0.154
1015.0,-0.155
1016.0,-0.157
1017.0,-0.158
1018.0,-0.159
1019.0,-0.160
1020.0,-0.161
1021.0,-0.162
1022.0,-0.163
1023.0,-0.164
1024.0,-0.165
1025.0,-0.166
1026.0,-0.167
1027.0,-0.167
1028.0,-0.168
1029.0,-0.169
1030.0,-0.170
1031.0,-0.170
1032.0,-0.171
1033.0,-0.172
1034.0,-0.172
1035.0,-0.173
1036.0,-0.173
1037.0,-0.174
1038.0,-0.174
1039.0,-0.175
1040.0,-0.175
1041.0,-0.175
1042.0,-0.176
1043.0,-0.177
1044.0,-0.177
1045.0,-0.177
1046.0,-0.178
1047.0,-0.178
1048.0,-0.178
1049.0,-0.179
1050.0,-0.179
1051.0,-0.179
1052.0,-0.180
1053.0,-0.180
1054.0,-0.180
1055.0,-0.180
1056.0,-0.180
1057.0,-0.181
1058.0,-0.181
1059.0,-0.181
1060.0,-0.181
1061.0,-0.181
1062.0,-0.181
1063.0,-0.181
1064.0,-0.181
1065.0,-0.182
1066.0,-0.182
1067.0,-0.182
1068.0,-0.181
1069.0,-0.181
1070.0,-0.182
1071.0,-0.182
1072.0,-0.182
1073.0,-0.182
1074.0,-0.182
1075.0,-0.181
1076.0,-0.181
1077.0,-0.181
1078.0,-0.181
1079.0,-0.181
1080.0,-0.181
1081.0,-0.181
1082.0,-0.181
1083.0,-0.181
1084.0,-0.181
1085.0,-0.181
1086.0,-0.180
1087.0,-0.180
1088.0,-0.180
1089.0,-0.180
1090.0,-0.180
1091.0,-0.180
1092.0,-0.180
1093.0,-0.179
1094.0,-0.179
1095.0,-0.179
1096.0,-0.179
1097.0,-0.179
1098.0,-0.178
1099.0,-0.178
1100.0,-0.178
